sale_id,line_id
19688,19688-7
19688,19688-8
19689,19689-1
19689,19689-2
19689,19689-3
19689,19689-4
19689,19689-5
19690,19690-1
19690,19690-2
19690,19690-3
19690,19690-4
19690,19690-5
19691,19691-1
19692,19692-1
19692,19692-2
19692,19692-3
19692,19692-4
19692,19692-5
19693,19693-1
19694,19694-1
19694,19694-2
19694,19694-3
19694,19694-4
19694,19694-5
19694,19694-6
19694,19694-7
19695,19695-1
19695,19695-2
19695,19695-3
19695,19695-4
19695,19695-5
19695,19695-6
19695,19695-7
19695,19695-8
19696,19696-1
19696,19696-2
19696,19696-3
19696,19696-4
19696,19696-5
19696,19696-6
19696,19696-7
19696,19696-8
19697,19697-1
19697,19697-2
19697,19697-3
19697,19697-4
19697,19697-5
19697,19697-6
19697,19697-7
19698,19698-1
19698,19698-2
19698,19698-3
19698,19698-4
19698,19698-5
19698,19698-6
19699,19699-1
19699,19699-2
19699,19699-3
19699,19699-4
19699,19699-5
19699,19699-6
19699,19699-7
19699,19699-8
19700,19700-1
19700,19700-2
19700,19700-3
19700,19700-4
19700,19700-5
19701,19701-1
19701,19701-2
19701,19701-3
19701,19701-4
19701,19701-5
19702,19702-1
19702,19702-2
19702,19702-3
19702,19702-4
19702,19702-5
19702,19702-6
19702,19702-7
19702,19702-8
19702,19702-9
19703,19703-1
19703,19703-2
19703,19703-3
19703,19703-4
19703,19703-5
19703,19703-6
19703,19703-7
19703,19703-8
19703,19703-9
19704,19704-1
19704,19704-2
19704,19704-3
19704,19704-4
19704,19704-5
19704,19704-6
19704,19704-7
19705,19705-1
19706,19706-1
19706,19706-2
19706,19706-3
19706,19706-4
19706,19706-5
19706,19706-6
19706,19706-7
19707,19707-1
19707,19707-2
19707,19707-3
19707,19707-4
19707,19707-5
19707,19707-6
19707,19707-7
19707,19707-8
19708,19708-1
19708,19708-2
19708,19708-3
19708,19708-4
19708,19708-5
19708,19708-6
19708,19708-7
19709,19709-1
19709,19709-2
19709,19709-3
19709,19709-4
19709,19709-5
19709,19709-6
19709,19709-7
19709,19709-8
19709,19709-9
19710,19710-1
19710,19710-2
19710,19710-3
19710,19710-4
19710,19710-5
19710,19710-6
19710,19710-7
19710,19710-8
19710,19710-9
19710,19710-10
19711,19711-1
19711,19711-2
19711,19711-3
19711,19711-4
19711,19711-5
19712,19712-1
19712,19712-2
19712,19712-3
19712,19712-4
19712,19712-5
19712,19712-6
19712,19712-7
19712,19712-8
19713,19713-1
19713,19713-2
19713,19713-3
19713,19713-4
19713,19713-5
19714,19714-1
19714,19714-2
19714,19714-3
19714,19714-4
19714,19714-5
19714,19714-6
19714,19714-7
19715,19715-1
19715,19715-2
19715,19715-3
19715,19715-4
19715,19715-5
19715,19715-6
19716,19716-1
19716,19716-2
19716,19716-3
19716,19716-4
19717,19717-1
19717,19717-2
19717,19717-3
19717,19717-4
19717,19717-5
19717,19717-6
19717,19717-7
19717,19717-8
19717,19717-9
19717,19717-10
19718,19718-1
19718,19718-2
19718,19718-3
19718,19718-4
19719,19719-1
19719,19719-2
19719,19719-3
19719,19719-4
19720,19720-1
19720,19720-2
19720,19720-3
19720,19720-4
19720,19720-5
19721,19721-1
19721,19721-2
19721,19721-3
19721,19721-4
19721,19721-5
19721,19721-6
19721,19721-7
19721,19721-8
19722,19722-1
19722,19722-2
19722,19722-3
19722,19722-4
19722,19722-5
19722,19722-6
19722,19722-7
19722,19722-8
19723,19723-1
19723,19723-2
19723,19723-3
19723,19723-4
19724,19724-1
19724,19724-2
19724,19724-3
19725,19725-1
19725,19725-2
19725,19725-3
19725,19725-4
19726,19726-1
19726,19726-2
19726,19726-3
19726,19726-4
19726,19726-5
19726,19726-6
19727,19727-1
19727,19727-2
19728,19728-1
19728,19728-2
19728,19728-3
19729,19729-1
19729,19729-2
19729,19729-3
19729,19729-4
19729,19729-5
19729,19729-6
19730,19730-1
19730,19730-2
19730,19730-3
19730,19730-4
19730,19730-5
19730,19730-6
19730,19730-7
19730,19730-8
19731,19731-1
19731,19731-2
19731,19731-3
19731,19731-4
19731,19731-5
19731,19731-6
19732,19732-1
19732,19732-2
19732,19732-3
19732,19732-4
19732,19732-5
19733,19733-1
19733,19733-2
19733,19733-3
19733,19733-4
19733,19733-5
19733,19733-6
19733,19733-7
19733,19733-8
19733,19733-9
19734,19734-1
19735,19735-1
19735,19735-2
19735,19735-3
19735,19735-4
19735,19735-5
19735,19735-6
19736,19736-1
19736,19736-2
19736,19736-3
19736,19736-4
19736,19736-5
19736,19736-6
19737,19737-1
19737,19737-2
19737,19737-3
19738,19738-1
19738,19738-2
19738,19738-3
19738,19738-4
19738,19738-5
19738,19738-6
19738,19738-7
19738,19738-8
19739,19739-1
19739,19739-2
19739,19739-3
19739,19739-4
19740,19740-1
19740,19740-2
19740,19740-3
19740,19740-4
19740,19740-5
19740,19740-6
19740,19740-7
19741,19741-1
19741,19741-2
19741,19741-3
19741,19741-4
19741,19741-5
19741,19741-6
19741,19741-7
19741,19741-8
19741,19741-9
19742,19742-1
19742,19742-2
19742,19742-3
19742,19742-4
19742,19742-5
19742,19742-6
19742,19742-7
19742,19742-8
19742,19742-9
19742,19742-10
19743,19743-1
19744,19744-1
19744,19744-2
19744,19744-3
19744,19744-4
19744,19744-5
19744,19744-6
19745,19745-1
19745,19745-2
19745,19745-3
19745,19745-4
19745,19745-5
19745,19745-6
19745,19745-7
19745,19745-8
19746,19746-1
19746,19746-2
19746,19746-3
19747,19747-1
19747,19747-2
19747,19747-3
19747,19747-4
19748,19748-1
19748,19748-2
19748,19748-3
19748,19748-4
19748,19748-5
19749,19749-1
19749,19749-2
19749,19749-3
19749,19749-4
19749,19749-5
19749,19749-6
19750,19750-1
19750,19750-2
19750,19750-3
19750,19750-4
19750,19750-5
19750,19750-6
19750,19750-7
19751,19751-1
19751,19751-2
19751,19751-3
19751,19751-4
19751,19751-5
19751,19751-6
19751,19751-7
19751,19751-8
19751,19751-9
19752,19752-1
19752,19752-2
19753,19753-1
19753,19753-2
19753,19753-3
19753,19753-4
19753,19753-5
19753,19753-6
19753,19753-7
19753,19753-8
19753,19753-9
19753,19753-10
19754,19754-1
19754,19754-2
19755,19755-1
19755,19755-2
19755,19755-3
19755,19755-4
19755,19755-5
19756,19756-1
19756,19756-2
19756,19756-3
19756,19756-4
19757,19757-1
19758,19758-1
19758,19758-2
19758,19758-3
19758,19758-4
19758,19758-5
19758,19758-6
19759,19759-1
19759,19759-2
19759,19759-3
19759,19759-4
19759,19759-5
19760,19760-1
19760,19760-2
19760,19760-3
19760,19760-4
19760,19760-5
19760,19760-6
19760,19760-7
19760,19760-8
19760,19760-9
19761,19761-1
19761,19761-2
19761,19761-3
19761,19761-4
19762,19762-1
19762,19762-2
19762,19762-3
19762,19762-4
19762,19762-5
19762,19762-6
19763,19763-1
19763,19763-2
19763,19763-3
19763,19763-4
19763,19763-5
19763,19763-6
19763,19763-7
19764,19764-1
19764,19764-2
19765,19765-1
19765,19765-2
19765,19765-3
19765,19765-4
19765,19765-5
19765,19765-6
19766,19766-1
19766,19766-2
19766,19766-3
19766,19766-4
19766,19766-5
19766,19766-6
19766,19766-7
19766,19766-8
19766,19766-9
19767,19767-1
19768,19768-1
19768,19768-2
19768,19768-3
19768,19768-4
19768,19768-5
19768,19768-6
19768,19768-7
19768,19768-8
19768,19768-9
19769,19769-1
19769,19769-2
19769,19769-3
19769,19769-4
19769,19769-5
19770,19770-1
19770,19770-2
19770,19770-3
19770,19770-4
19770,19770-5
19770,19770-6
19770,19770-7
19770,19770-8
19770,19770-9
19771,19771-1
19771,19771-2
19771,19771-3
19771,19771-4
19771,19771-5
19771,19771-6
19771,19771-7
19771,19771-8
19772,19772-1
19772,19772-2
19772,19772-3
19773,19773-1
19773,19773-2
19773,19773-3
19773,19773-4
19773,19773-5
19773,19773-6
19773,19773-7
19773,19773-8
19774,19774-1
19774,19774-2
19774,19774-3
19774,19774-4
19774,19774-5
19774,19774-6
19774,19774-7
19774,19774-8
19774,19774-9
19775,19775-1
19775,19775-2
19776,19776-1
19776,19776-2
19776,19776-3
19777,19777-1
19777,19777-2
19777,19777-3
19777,19777-4
19777,19777-5
19777,19777-6
19777,19777-7
19777,19777-8
19777,19777-9
19778,19778-1
19778,19778-2
19778,19778-3
19778,19778-4
19778,19778-5
19778,19778-6
19778,19778-7
19779,19779-1
19779,19779-2
19779,19779-3
19779,19779-4
19779,19779-5
19780,19780-1
19780,19780-2
19780,19780-3
19780,19780-4
19780,19780-5
19781,19781-1
19781,19781-2
19782,19782-1
19782,19782-2
19782,19782-3
19782,19782-4
19782,19782-5
19783,19783-1
19784,19784-1
19784,19784-2
19784,19784-3
19784,19784-4
19784,19784-5
19784,19784-6
19784,19784-7
19785,19785-1
19785,19785-2
19786,19786-1
19786,19786-2
19786,19786-3
19787,19787-1
19787,19787-2
19787,19787-3
19788,19788-1
19788,19788-2
19788,19788-3
19788,19788-4
19788,19788-5
19789,19789-1
19789,19789-2
19789,19789-3
19789,19789-4
19789,19789-5
19790,19790-1
19790,19790-2
19790,19790-3
19790,19790-4
19790,19790-5
19790,19790-6
19790,19790-7
19791,19791-1
19791,19791-2
19791,19791-3
19791,19791-4
19791,19791-5
19791,19791-6
19791,19791-7
19791,19791-8
19791,19791-9
19792,19792-1
19792,19792-2
19793,19793-1
19793,19793-2
19794,19794-1
19794,19794-2
19794,19794-3
19794,19794-4
19794,19794-5
19794,19794-6
19794,19794-7
19795,19795-1
19795,19795-2
19795,19795-3
19795,19795-4
19795,19795-5
19795,19795-6
19796,19796-1
19796,19796-2
19796,19796-3
19796,19796-4
19796,19796-5
19796,19796-6
19797,19797-1
19797,19797-2
19797,19797-3
19798,19798-1
19798,19798-2
19798,19798-3
19798,19798-4
19798,19798-5
19799,19799-1
19799,19799-2
19799,19799-3
19799,19799-4
19799,19799-5
19799,19799-6
19799,19799-7
19800,19800-1
19800,19800-2
19800,19800-3
19800,19800-4
19800,19800-5
19800,19800-6
19801,19801-1
19801,19801-2
19801,19801-3
19801,19801-4
19801,19801-5
19802,19802-1
19802,19802-2
19802,19802-3
19802,19802-4
19802,19802-5
19802,19802-6
19802,19802-7
19803,19803-1
19803,19803-2
19803,19803-3
19803,19803-4
19803,19803-5
19803,19803-6
19803,19803-7
19803,19803-8
19803,19803-9
19803,19803-10
19804,19804-1
19804,19804-2
19804,19804-3
19804,19804-4
19805,19805-1
19805,19805-2
19805,19805-3
19805,19805-4
19805,19805-5
19805,19805-6
19805,19805-7
19805,19805-8
19805,19805-9
19805,19805-10
19806,19806-1
19806,19806-2
19807,19807-1
19807,19807-2
19808,19808-1
19808,19808-2
19809,19809-1
19809,19809-2
19809,19809-3
19809,19809-4
19809,19809-5
19809,19809-6
19809,19809-7
19809,19809-8
19809,19809-9
19809,19809-10
19810,19810-1
19810,19810-2
19810,19810-3
19810,19810-4
19810,19810-5
19810,19810-6
19811,19811-1
19811,19811-2
19811,19811-3
19811,19811-4
19811,19811-5
19811,19811-6
19811,19811-7
19812,19812-1
19812,19812-2
19812,19812-3
19812,19812-4
19813,19813-1
19813,19813-2
19813,19813-3
19813,19813-4
19813,19813-5
19813,19813-6
19814,19814-1
19814,19814-2
19814,19814-3
19814,19814-4
19814,19814-5
19814,19814-6
19815,19815-1
19815,19815-2
19816,19816-1
19816,19816-2
19816,19816-3
19817,19817-1
19817,19817-2
19817,19817-3
19818,19818-1
19818,19818-2
19818,19818-3
19818,19818-4
19818,19818-5
19818,19818-6
19818,19818-7
19818,19818-8
19818,19818-9
19819,19819-1
19819,19819-2
19819,19819-3
19819,19819-4
19819,19819-5
19819,19819-6
19820,19820-1
19820,19820-2
19820,19820-3
19821,19821-1
19821,19821-2
19821,19821-3
19821,19821-4
19822,19822-1
19822,19822-2
19822,19822-3
19822,19822-4
19822,19822-5
19822,19822-6
19822,19822-7
19822,19822-8
19822,19822-9
19823,19823-1
19824,19824-1
19824,19824-2
19825,19825-1
19825,19825-2
19825,19825-3
19825,19825-4
19825,19825-5
19825,19825-6
19825,19825-7
19825,19825-8
19825,19825-9
19825,19825-10
19826,19826-1
19826,19826-2
19826,19826-3
19826,19826-4
19826,19826-5
19826,19826-6
19826,19826-7
19827,19827-1
19827,19827-2
19827,19827-3
19827,19827-4
19827,19827-5
19827,19827-6
19827,19827-7
19827,19827-8
19827,19827-9
19828,19828-1
19828,19828-2
19828,19828-3
19829,19829-1
19829,19829-2
19829,19829-3
19829,19829-4
19829,19829-5
19829,19829-6
19829,19829-7
19829,19829-8
19829,19829-9
19829,19829-10
19830,19830-1
19830,19830-2
19830,19830-3
19830,19830-4
19831,19831-1
19831,19831-2
19831,19831-3
19831,19831-4
19831,19831-5
19831,19831-6
19832,19832-1
19832,19832-2
19832,19832-3
19832,19832-4
19833,19833-1
19833,19833-2
19833,19833-3
19833,19833-4
19833,19833-5
19833,19833-6
19833,19833-7
19833,19833-8
19833,19833-9
19833,19833-10
19834,19834-1
19834,19834-2
19834,19834-3
19834,19834-4
19834,19834-5
19835,19835-1
19835,19835-2
19835,19835-3
19836,19836-1
19836,19836-2
19836,19836-3
19836,19836-4
19836,19836-5
19836,19836-6
19836,19836-7
19836,19836-8
19836,19836-9
19837,19837-1
19837,19837-2
19837,19837-3
19837,19837-4
19837,19837-5
19838,19838-1
19838,19838-2
19838,19838-3
19838,19838-4
19838,19838-5
19838,19838-6
19838,19838-7
19838,19838-8
19838,19838-9
19839,19839-1
19839,19839-2
19840,19840-1
19840,19840-2
19841,19841-1
19841,19841-2
19841,19841-3
19841,19841-4
19841,19841-5
19841,19841-6
19841,19841-7
19841,19841-8
19841,19841-9
19842,19842-1
19842,19842-2
19842,19842-3
19842,19842-4
19842,19842-5
19842,19842-6
19842,19842-7
19842,19842-8
19842,19842-9
19843,19843-1
19844,19844-1
19844,19844-2
19844,19844-3
19844,19844-4
19844,19844-5
19844,19844-6
19844,19844-7
19844,19844-8
19845,19845-1
19845,19845-2
19845,19845-3
19845,19845-4
19846,19846-1
19846,19846-2
19846,19846-3
19846,19846-4
19846,19846-5
19846,19846-6
19847,19847-1
19847,19847-2
19847,19847-3
19847,19847-4
19847,19847-5
19847,19847-6
19847,19847-7
19847,19847-8
19848,19848-1
19848,19848-2
19848,19848-3
19848,19848-4
19848,19848-5
19848,19848-6
19848,19848-7
19848,19848-8
19848,19848-9
19848,19848-10
19849,19849-1
19849,19849-2
19849,19849-3
19849,19849-4
19849,19849-5
19849,19849-6
19849,19849-7
19849,19849-8
19849,19849-9
19850,19850-1
19850,19850-2
19850,19850-3
19850,19850-4
19850,19850-5
19850,19850-6
19851,19851-1
19851,19851-2
19851,19851-3
19851,19851-4
19851,19851-5
19851,19851-6
19852,19852-1
19852,19852-2
19852,19852-3
19852,19852-4
19852,19852-5
19852,19852-6
19852,19852-7
19852,19852-8
19852,19852-9
19852,19852-10
19853,19853-1
19853,19853-2
19853,19853-3
19853,19853-4
19853,19853-5
19853,19853-6
19853,19853-7
19854,19854-1
19854,19854-2
19854,19854-3
19854,19854-4
19855,19855-1
19855,19855-2
19855,19855-3
19855,19855-4
19856,19856-1
19856,19856-2
19856,19856-3
19857,19857-1
19857,19857-2
19857,19857-3
19857,19857-4
19857,19857-5
19857,19857-6
19857,19857-7
19857,19857-8
19858,19858-1
19858,19858-2
19858,19858-3
19858,19858-4
19858,19858-5
19858,19858-6
19858,19858-7
19858,19858-8
19858,19858-9
19859,19859-1
19859,19859-2
19859,19859-3
19859,19859-4
19859,19859-5
19859,19859-6
19860,19860-1
19861,19861-1
19861,19861-2
19861,19861-3
19862,19862-1
19863,19863-1
19863,19863-2
19863,19863-3
19863,19863-4
19864,19864-1
19864,19864-2
19864,19864-3
19865,19865-1
19865,19865-2
19865,19865-3
19865,19865-4
19866,19866-1
19866,19866-2
19866,19866-3
19866,19866-4
19866,19866-5
19866,19866-6
19867,19867-1
19867,19867-2
19867,19867-3
19868,19868-1
19868,19868-2
19868,19868-3
19868,19868-4
19868,19868-5
19868,19868-6
19868,19868-7
19868,19868-8
19869,19869-1
19869,19869-2
19869,19869-3
19869,19869-4
19869,19869-5
19869,19869-6
19869,19869-7
19869,19869-8
19869,19869-9
19869,19869-10
19870,19870-1
19870,19870-2
19870,19870-3
19871,19871-1
19871,19871-2
19872,19872-1
19872,19872-2
19873,19873-1
19873,19873-2
19873,19873-3
19873,19873-4
19874,19874-1
19874,19874-2
19874,19874-3
19874,19874-4
19874,19874-5
19874,19874-6
19874,19874-7
19874,19874-8
19874,19874-9
19875,19875-1
19875,19875-2
19876,19876-1
19876,19876-2
19876,19876-3
19876,19876-4
19876,19876-5
19876,19876-6
19877,19877-1
19877,19877-2
19877,19877-3
19877,19877-4
19878,19878-1
19878,19878-2
19878,19878-3
19878,19878-4
19878,19878-5
19878,19878-6
19878,19878-7
19878,19878-8
19878,19878-9
19879,19879-1
19879,19879-2
19879,19879-3
19879,19879-4
19879,19879-5
19880,19880-1
19880,19880-2
19881,19881-1
19881,19881-2
19881,19881-3
19881,19881-4
19881,19881-5
19881,19881-6
19881,19881-7
19881,19881-8
19882,19882-1
19882,19882-2
19882,19882-3
19882,19882-4
19883,19883-1
19883,19883-2
19883,19883-3
19883,19883-4
19883,19883-5
19883,19883-6
19883,19883-7
19884,19884-1
19884,19884-2
19884,19884-3
19884,19884-4
19884,19884-5
19884,19884-6
19884,19884-7
19884,19884-8
19884,19884-9
19884,19884-10
19885,19885-1
19885,19885-2
19886,19886-1
19886,19886-2
19886,19886-3
19886,19886-4
19886,19886-5
19887,19887-1
19887,19887-2
19887,19887-3
19887,19887-4
19887,19887-5
19887,19887-6
19887,19887-7
19887,19887-8
19887,19887-9
19888,19888-1
19888,19888-2
19888,19888-3
19888,19888-4
19888,19888-5
19888,19888-6
19889,19889-1
19889,19889-2
19889,19889-3
19889,19889-4
19889,19889-5
19889,19889-6
19889,19889-7
19889,19889-8
19890,19890-1
19890,19890-2
19890,19890-3
19890,19890-4
19890,19890-5
19891,19891-1
19891,19891-2
19891,19891-3
19891,19891-4
19891,19891-5
19891,19891-6
19891,19891-7
19891,19891-8
19891,19891-9
19891,19891-10
19892,19892-1
19893,19893-1
19893,19893-2
19893,19893-3
19893,19893-4
19893,19893-5
19893,19893-6
19893,19893-7
19893,19893-8
19894,19894-1
19894,19894-2
19894,19894-3
19895,19895-1
19895,19895-2
19895,19895-3
19895,19895-4
19895,19895-5
19895,19895-6
19896,19896-1
19896,19896-2
19897,19897-1
19897,19897-2
19897,19897-3
19897,19897-4
19897,19897-5
19897,19897-6
19897,19897-7
19897,19897-8
19897,19897-9
19898,19898-1
19898,19898-2
19898,19898-3
19898,19898-4
19898,19898-5
19898,19898-6
19898,19898-7
19899,19899-1
19899,19899-2
19899,19899-3
19899,19899-4
19900,19900-1
19900,19900-2
19900,19900-3
19900,19900-4
19900,19900-5
19900,19900-6
19900,19900-7
19900,19900-8
19900,19900-9
19901,19901-1
19901,19901-2
19902,19902-1
19902,19902-2
19902,19902-3
19902,19902-4
19902,19902-5
19902,19902-6
19902,19902-7
19902,19902-8
19903,19903-1
19903,19903-2
19903,19903-3
19903,19903-4
19904,19904-1
19904,19904-2
19904,19904-3
19904,19904-4
19904,19904-5
19904,19904-6
19904,19904-7
19904,19904-8
19904,19904-9
19904,19904-10
19905,19905-1
19906,19906-1
19906,19906-2
19906,19906-3
19906,19906-4
19906,19906-5
19906,19906-6
19906,19906-7
19906,19906-8
19907,19907-1
19907,19907-2
19907,19907-3
19907,19907-4
19907,19907-5
19907,19907-6
19908,19908-1
19908,19908-2
19908,19908-3
19909,19909-1
19909,19909-2
19909,19909-3
19909,19909-4
19909,19909-5
19909,19909-6
19909,19909-7
19910,19910-1
19910,19910-2
19910,19910-3
19910,19910-4
19910,19910-5
19910,19910-6
19910,19910-7
19910,19910-8
19910,19910-9
19911,19911-1
19911,19911-2
