line_id,product_id
16729-3,40
16729-4,67
16729-5,17
16729-6,70
16729-7,51
16729-8,54
16729-9,29
16730-1,45
16730-2,88
16730-3,25
16730-4,75
16730-5,14
16730-6,81
16730-7,47
16731-1,55
16731-2,19
16731-3,18
16731-4,93
16731-5,69
16731-6,17
16731-7,75
16731-8,48
16731-9,71
16732-1,14
16732-2,76
16732-3,67
16732-4,24
16732-5,21
16732-6,96
16733-1,93
16733-2,91
16733-3,82
16733-4,28
16733-5,44
16733-6,56
16734-1,44
16734-2,29
16734-3,27
16734-4,23
16735-1,43
16735-2,98
16735-3,22
16735-4,93
16735-5,60
16735-6,89
16735-7,16
16736-1,10
16736-2,33
16736-3,23
16737-1,3
16737-2,81
16738-1,48
16738-2,62
16738-3,25
16738-4,22
16738-5,56
16738-6,39
16738-7,12
16738-8,1
16738-9,3
16738-10,69
16739-1,62
16739-2,89
16739-3,93
16739-4,80
16739-5,5
16739-6,46
16739-7,96
16739-8,41
16739-9,99
16739-10,31
16740-1,86
16740-2,68
16740-3,74
16740-4,9
16740-5,22
16740-6,61
16741-1,86
16741-2,77
16741-3,11
16741-4,51
16741-5,5
16741-6,22
16741-7,59
16741-8,46
16742-1,80
16743-1,7
16743-2,52
16743-3,94
16743-4,91
16743-5,2
16743-6,75
16743-7,57
16743-8,29
16743-9,5
16744-1,99
16744-2,67
16744-3,89
16744-4,37
16744-5,75
16745-1,9
16745-2,72
16745-3,75
16746-1,64
16746-2,10
16746-3,61
16746-4,62
16747-1,50
16747-2,99
16748-1,4
16748-2,48
16748-3,25
16748-4,32
16748-5,24
16748-6,71
16748-7,81
16748-8,41
16749-1,39
16749-2,2
16749-3,75
16749-4,97
16749-5,15
16749-6,91
16750-1,85
16751-1,53
16751-2,84
16751-3,93
16751-4,85
16751-5,37
16751-6,50
16752-1,29
16752-2,49
16753-1,65
16753-2,12
16754-1,9
16754-2,37
16754-3,90
16755-1,15
16755-2,92
16755-3,30
16755-4,11
16755-5,91
16755-6,64
16756-1,82
16756-2,47
16756-3,51
16756-4,100
16756-5,25
16756-6,87
16757-1,10
16757-2,36
16757-3,8
16758-1,40
16758-2,63
16758-3,25
16758-4,96
16758-5,45
16758-6,87
16759-1,31
16759-2,20
16759-3,33
16760-1,9
16760-2,51
16760-3,34
16761-1,39
16761-2,40
16762-1,85
16762-2,78
16762-3,8
16762-4,1
16762-5,22
16762-6,79
16763-1,40
16763-2,48
16763-3,49
16763-4,5
16763-5,53
16763-6,43
16764-1,70
16764-2,73
16764-3,12
16764-4,52
16764-5,14
16764-6,29
16764-7,99
16764-8,42
16764-9,47
16765-1,7
16766-1,72
16766-2,34
16766-3,55
16766-4,51
16766-5,68
16767-1,75
16767-2,45
16767-3,46
16768-1,51
16768-2,57
16768-3,13
16768-4,77
16768-5,95
16768-6,72
16768-7,33
16769-1,10
16769-2,41
16769-3,24
16769-4,88
16769-5,50
16769-6,87
16769-7,71
16769-8,48
16769-9,64
16769-10,11
16770-1,32
16770-2,100
16771-1,75
16771-2,22
16771-3,37
16771-4,68
16772-1,86
16772-2,12
16772-3,62
16772-4,32
16772-5,81
16772-6,39
16772-7,95
16772-8,98
16772-9,35
16773-1,38
16773-2,5
16774-1,29
16774-2,79
16774-3,64
16774-4,99
16774-5,88
16774-6,43
16774-7,44
16775-1,12
16775-2,81
16775-3,15
16775-4,42
16776-1,85
16776-2,83
16776-3,5
16777-1,55
16777-2,53
16777-3,14
16777-4,63
16777-5,47
16777-6,89
16777-7,42
16777-8,75
16777-9,79
16778-1,89
16778-2,46
16778-3,72
16778-4,92
16778-5,79
16778-6,58
16778-7,82
16779-1,3
16779-2,77
16779-3,8
16779-4,49
16779-5,17
16779-6,76
16779-7,14
16779-8,5
16779-9,68
16780-1,12
16780-2,61
16780-3,13
16781-1,10
16781-2,70
16781-3,65
16782-1,80
16783-1,84
16783-2,96
16783-3,67
16783-4,8
16783-5,19
16783-6,5
16784-1,27
16784-2,48
16784-3,51
16785-1,33
16785-2,57
16785-3,28
16785-4,9
16785-5,8
16786-1,59
16786-2,1
16787-1,65
16787-2,44
16787-3,67
16788-1,94
16788-2,62
16788-3,24
16788-4,47
16788-5,10
16789-1,21
16789-2,28
16789-3,3
16790-1,88
16790-2,44
16790-3,18
16790-4,35
16790-5,91
16790-6,28
16790-7,30
16790-8,24
16790-9,56
16790-10,59
16791-1,45
16791-2,7
16791-3,21
16792-1,86
16792-2,76
16792-3,38
16792-4,72
16792-5,74
16792-6,22
16792-7,37
16792-8,10
16793-1,89
16793-2,4
16794-1,2
16794-2,69
16794-3,80
16794-4,59
16794-5,55
16794-6,87
16794-7,46
16794-8,60
16795-1,73
16795-2,91
16795-3,75
16795-4,99
16795-5,97
16795-6,11
16795-7,81
16796-1,59
16796-2,7
16796-3,31
16796-4,100
16796-5,26
16796-6,66
16796-7,28
16796-8,92
16796-9,83
16797-1,75
16797-2,64
16797-3,67
16797-4,51
16797-5,86
16798-1,44
16798-2,25
16798-3,64
16798-4,91
16798-5,56
16799-1,90
16799-2,3
16800-1,54
16800-2,78
16800-3,85
16800-4,97
16800-5,77
16800-6,5
16801-1,81
16801-2,30
16801-3,41
16801-4,22
16802-1,65
16802-2,44
16802-3,54
16802-4,26
16802-5,86
16802-6,23
16802-7,51
16803-1,79
16803-2,15
16803-3,72
16803-4,47
16804-1,13
16804-2,38
16804-3,97
16804-4,46
16804-5,75
16804-6,32
16805-1,5
16806-1,61
16806-2,21
16806-3,12
16806-4,1
16806-5,58
16806-6,93
16806-7,8
16806-8,47
16806-9,89
16807-1,57
16807-2,96
16807-3,17
16807-4,26
16807-5,52
16807-6,100
16807-7,71
16807-8,25
16807-9,31
16808-1,92
16808-2,70
16808-3,40
16808-4,71
16808-5,15
16808-6,99
16808-7,52
16808-8,5
16808-9,89
16808-10,13
16809-1,64
16809-2,32
16810-1,8
16810-2,33
16811-1,73
16811-2,89
16811-3,2
16811-4,27
16811-5,71
16812-1,44
16812-2,11
16812-3,70
16812-4,36
16812-5,14
16812-6,27
16812-7,32
16812-8,52
16812-9,62
16812-10,20
16813-1,41
16813-2,33
16813-3,9
16813-4,11
16813-5,57
16813-6,82
16814-1,11
16814-2,26
16814-3,25
16814-4,63
16815-1,90
16815-2,94
16815-3,63
16815-4,26
16815-5,8
16815-6,73
16816-1,32
16816-2,7
16817-1,9
16817-2,29
16817-3,87
16817-4,85
16817-5,26
16817-6,58
16818-1,16
16818-2,88
16818-3,72
16818-4,97
16818-5,18
16818-6,2
16818-7,57
16818-8,20
16819-1,26
16819-2,43
16819-3,45
16819-4,17
16819-5,63
16819-6,62
16819-7,12
16819-8,91
16819-9,18
16819-10,22
16820-1,80
16820-2,52
16821-1,21
16821-2,5
16821-3,98
16821-4,29
16821-5,30
16821-6,31
16821-7,57
16821-8,17
16821-9,9
16821-10,68
16822-1,27
16822-2,10
16822-3,29
16822-4,4
16822-5,17
16822-6,13
16822-7,63
16822-8,90
16822-9,87
16823-1,48
16823-2,93
16823-3,28
16823-4,65
16823-5,17
16823-6,62
16823-7,12
16823-8,86
16823-9,69
16824-1,71
16824-2,78
16824-3,45
16824-4,82
16824-5,77
16824-6,55
16824-7,96
16824-8,56
16824-9,67
16825-1,69
16825-2,66
16825-3,70
16825-4,6
16825-5,2
16825-6,86
16825-7,21
16825-8,43
16826-1,71
16827-1,2
16827-2,45
16827-3,13
16827-4,82
16827-5,67
16827-6,90
16827-7,50
16828-1,33
16828-2,70
16828-3,79
16828-4,64
16828-5,57
16828-6,59
16828-7,77
16828-8,43
16829-1,6
16829-2,27
16829-3,12
16829-4,90
16829-5,16
16829-6,71
16829-7,69
16830-1,42
16830-2,41
16831-1,100
16831-2,55
16831-3,15
16831-4,38
16832-1,5
16832-2,46
16832-3,22
16832-4,52
16833-1,56
16833-2,26
16833-3,35
16833-4,12
16833-5,53
16833-6,16
16833-7,10
16834-1,45
16834-2,50
16834-3,76
16834-4,99
16834-5,65
16835-1,93
16835-2,83
16835-3,85
16835-4,94
16835-5,56
16835-6,52
16835-7,18
16835-8,16
16835-9,37
16836-1,61
16836-2,81
16836-3,30
16836-4,17
16836-5,22
16836-6,94
16836-7,52
16836-8,60
16836-9,66
16837-1,100
16838-1,56
16839-1,58
16839-2,1
16839-3,34
16839-4,64
16839-5,17
16840-1,34
16841-1,97
16841-2,27
16841-3,92
16841-4,35
16841-5,26
16842-1,86
16842-2,6
16842-3,77
16842-4,19
16842-5,20
16842-6,87
16843-1,47
16843-2,87
16843-3,86
16843-4,36
16843-5,33
16843-6,43
16843-7,53
16843-8,16
16844-1,46
16844-2,83
16844-3,35
16844-4,59
16844-5,87
16844-6,11
16844-7,39
16845-1,10
16845-2,34
16845-3,36
16845-4,53
16845-5,89
16845-6,95
16845-7,72
16845-8,39
16845-9,32
16845-10,71
16846-1,4
16846-2,80
16846-3,77
16846-4,60
16846-5,13
16846-6,70
16847-1,64
16847-2,19
16847-3,67
16847-4,30
16848-1,83
16848-2,29
16848-3,12
16848-4,74
16848-5,10
16849-1,46
16849-2,2
16849-3,40
16849-4,5
16850-1,68
16850-2,39
16850-3,59
16850-4,80
16850-5,34
16850-6,35
16850-7,64
16850-8,36
16850-9,32
16851-1,69
16851-2,53
16851-3,94
16851-4,68
16851-5,31
16851-6,70
16851-7,11
16851-8,6
16852-1,2
16852-2,55
16852-3,65
16853-1,36
16853-2,17
16853-3,55
16854-1,69
16854-2,96
16854-3,75
16854-4,14
16854-5,58
16854-6,70
16854-7,7
16854-8,90
16855-1,89
16855-2,30
16855-3,35
16855-4,94
16855-5,45
16855-6,41
16855-7,25
16856-1,37
16857-1,58
16857-2,92
16857-3,96
16857-4,41
16857-5,35
16857-6,81
16857-7,88
16857-8,84
16857-9,74
16858-1,43
16859-1,72
16859-2,92
16859-3,87
16859-4,45
16859-5,24
16859-6,50
16859-7,28
16859-8,30
16860-1,46
16860-2,15
16860-3,69
16861-1,48
16861-2,38
16861-3,26
16861-4,56
16861-5,89
16861-6,68
16861-7,94
16861-8,47
16861-9,20
16861-10,76
16862-1,29
16863-1,98
16863-2,8
16863-3,38
16863-4,61
16863-5,19
16864-1,69
16864-2,16
16864-3,40
16864-4,93
16864-5,17
16864-6,98
16864-7,18
16864-8,96
16865-1,79
16865-2,52
16865-3,97
16865-4,23
16865-5,84
16866-1,58
16866-2,98
16866-3,14
16866-4,25
16866-5,75
16867-1,60
16867-2,77
16867-3,45
16867-4,73
16867-5,50
16868-1,36
16868-2,35
16868-3,61
16869-1,64
16869-2,83
16870-1,57
16870-2,22
16870-3,56
16870-4,30
16870-5,95
16870-6,40
16870-7,94
16871-1,82
16871-2,55
16871-3,22
16871-4,66
16871-5,9
16871-6,38
16872-1,52
16872-2,71
16872-3,27
16872-4,31
16872-5,17
16872-6,32
16873-1,83
16873-2,49
16873-3,16
16873-4,60
16874-1,49
16874-2,40
16874-3,57
16874-4,46
16874-5,93
16874-6,78
16874-7,48
16874-8,5
16874-9,26
16874-10,76
16875-1,83
16875-2,90
16875-3,89
16875-4,30
16875-5,50
16875-6,84
16875-7,31
16875-8,14
16875-9,36
16876-1,8
16876-2,53
16876-3,51
16876-4,3
16876-5,37
16876-6,5
16876-7,90
16877-1,42
16877-2,94
16877-3,20
16877-4,75
16877-5,31
16877-6,66
16877-7,19
16877-8,23
16878-1,21
16878-2,19
16878-3,25
16878-4,8
16878-5,16
16878-6,60
16878-7,75
16878-8,5
16879-1,13
16879-2,76
16879-3,39
16880-1,25
16880-2,22
16880-3,99
16880-4,62
16880-5,61
16880-6,83
16880-7,16
16880-8,31
16880-9,24
16880-10,19
16881-1,67
16881-2,78
16881-3,69
16881-4,76
16881-5,16
16881-6,59
16881-7,38
16881-8,1
16882-1,71
16882-2,36
16882-3,35
16882-4,97
16882-5,90
16883-1,68
16883-2,79
16884-1,88
16884-2,48
16884-3,18
16885-1,5
16885-2,53
16886-1,39
16886-2,81
16886-3,88
16886-4,54
16887-1,66
16887-2,23
16887-3,29
16887-4,24
16887-5,48
16887-6,8
16887-7,47
16887-8,9
16888-1,100
16888-2,65
16888-3,38
16889-1,92
16890-1,63
16890-2,78
16890-3,64
16890-4,99
16890-5,26
16891-1,41
16891-2,68
16891-3,91
16891-4,60
16891-5,2
16891-6,35
16892-1,26
16892-2,10
16892-3,81
16892-4,98
16892-5,88
16892-6,31
16892-7,77
16892-8,99
16892-9,11
16893-1,33
16893-2,6
16893-3,50
16894-1,25
16894-2,34
16894-3,19
16894-4,56
16895-1,43
16896-1,87
16896-2,76
16896-3,90
16897-1,59
16897-2,14
16897-3,18
16897-4,55
16897-5,2
16897-6,7
16897-7,94
16897-8,64
16898-1,80
16898-2,9
16899-1,86
16899-2,46
16900-1,4
16900-2,49
16900-3,63
16900-4,68
16900-5,80
16901-1,34
16901-2,8
16901-3,96
16901-4,81
16901-5,94
16902-1,36
16902-2,68
16902-3,87
16902-4,24
16902-5,67
16902-6,79
16902-7,73
16903-1,80
16903-2,17
16903-3,31
16903-4,95
16903-5,71
16903-6,38
16903-7,20
16903-8,43
16904-1,97
16904-2,93
16904-3,21
16904-4,60
16904-5,1
16904-6,88
16905-1,94
16905-2,58
16905-3,77
16905-4,62
16906-1,15
16906-2,54
16906-3,34
16906-4,33
16906-5,26
16906-6,49
16906-7,3
16906-8,45
16906-9,88
16906-10,31
16907-1,5
16907-2,47
16907-3,14
16908-1,87
16908-2,34
16908-3,24
16908-4,11
16908-5,72
16909-1,85
16909-2,87
16909-3,68
16909-4,4
16910-1,47
16910-2,74
16910-3,11
16910-4,4
16911-1,82
16911-2,87
16911-3,8
16911-4,69
16912-1,68
16912-2,60
16912-3,30
16912-4,99
16912-5,81
16912-6,44
16912-7,85
16912-8,77
16912-9,61
16913-1,92
16913-2,36
16913-3,20
16914-1,59
16914-2,8
16914-3,98
16914-4,44
16914-5,96
16914-6,66
16914-7,1
16914-8,51
16914-9,61
16914-10,23
16915-1,84
16915-2,46
16915-3,74
16915-4,6
16915-5,45
16915-6,66
16915-7,51
16915-8,28
16915-9,87
16916-1,73
16916-2,8
16917-1,23
16917-2,22
16917-3,12
16917-4,8
16917-5,34
16917-6,99
16917-7,35
16917-8,36
16917-9,92
16918-1,46
16919-1,88
16919-2,30
16919-3,25
16919-4,78
16919-5,6
16920-1,3
16920-2,50
16920-3,55
16920-4,22
16921-1,21
16921-2,96
16921-3,52
16921-4,4
16921-5,91
16921-6,31
16922-1,18
16922-2,78
16922-3,13
16922-4,56
16923-1,9
16923-2,25
16923-3,79
16923-4,81
16923-5,59
16923-6,68
16924-1,40
16924-2,93
16924-3,66
16924-4,45
16924-5,43
16924-6,27
16924-7,69
16924-8,52
16924-9,9
16925-1,87
16925-2,13
16925-3,20
16925-4,30
16926-1,67
16926-2,31
16926-3,37
16927-1,90
16927-2,100
16927-3,65
16927-4,17
16927-5,85
16927-6,34
16927-7,26
16927-8,53
16928-1,46
16928-2,69
16928-3,18
16928-4,21
16928-5,89
16928-6,9
16928-7,13
16929-1,69
16929-2,66
16929-3,39
16929-4,61
16929-5,46
16929-6,85
16929-7,55
16929-8,76
16930-1,3
16930-2,64
16930-3,88
16930-4,15
16931-1,20
16931-2,47
16931-3,68
16931-4,58
16931-5,48
16931-6,65
16932-1,41
16932-2,43
16932-3,51
16932-4,50
16932-5,38
16932-6,1
16933-1,91
16934-1,15
16934-2,79
16934-3,39
16934-4,14
16934-5,12
16934-6,98
16934-7,97
16934-8,81
16935-1,1
16935-2,18
16935-3,82
16935-4,61
16935-5,93
16935-6,77
16935-7,57
16935-8,34
16935-9,48
16935-10,15
16936-1,66
16936-2,91
16936-3,13
16936-4,80
16936-5,4
16937-1,24
16938-1,1
16938-2,73
16938-3,53
16939-1,54
16939-2,81
16939-3,7
16939-4,25
16939-5,77
16939-6,30
16939-7,78
16940-1,88
16940-2,46
16940-3,73
16940-4,37
16940-5,72
16941-1,26
16941-2,92
16941-3,16
16941-4,11
16941-5,57
16941-6,37
16941-7,41
16941-8,38
16942-1,3
16942-2,16
16942-3,7
16943-1,21
16943-2,65
16944-1,22
16944-2,71
16944-3,52
16944-4,70
16944-5,94
16944-6,53
16944-7,64
16945-1,61
16945-2,54
16945-3,31
16945-4,19
16945-5,72
16945-6,32
16946-1,52
16946-2,69
16946-3,92
16946-4,86
16946-5,13
16946-6,75
16946-7,26
16946-8,20
16947-1,55
16948-1,36
16948-2,76
16948-3,86
16948-4,47
16948-5,1
16948-6,30
16948-7,85
16948-8,16
16948-9,41
16948-10,73
16949-1,22
16949-2,35
16949-3,52
16949-4,28
16949-5,68
16949-6,89
16950-1,1
16950-2,17
16950-3,79
16950-4,43
16950-5,23
16950-6,30
16950-7,7
16950-8,55
16950-9,46
16950-10,38
16951-1,7
16951-2,32
16951-3,62
16951-4,14
16951-5,82
16951-6,75
16951-7,90
16951-8,17
16951-9,67
16951-10,24
16952-1,27
16952-2,41
16952-3,31
16952-4,60
16952-5,26
16952-6,24
16952-7,40
16952-8,29
16952-9,61
16952-10,94
16953-1,66
16953-2,23
16953-3,98
16953-4,54
16953-5,51
16953-6,77
16953-7,28
16953-8,84
16953-9,82
16953-10,24
16954-1,52
16954-2,31
16955-1,71
16955-2,39
16956-1,27
16956-2,18
16957-1,66
16957-2,17
16957-3,7
16957-4,65
16957-5,68
16957-6,44
16957-7,76
16957-8,55
16957-9,62
16957-10,85
16958-1,37
16958-2,29
16958-3,13
16958-4,67
16958-5,11
16959-1,85
16959-2,63
16960-1,5
16960-2,8
16960-3,46
16960-4,53
16960-5,83
16960-6,6
16960-7,41
16960-8,18
16960-9,68
16961-1,96
16961-2,49
16961-3,91
16961-4,79
16961-5,78
16961-6,30
16961-7,25
16961-8,89
16961-9,53
16961-10,56
16962-1,12
16962-2,45
16962-3,35
16962-4,23
16962-5,63
16962-6,55
16962-7,50
16962-8,76
16963-1,14
16963-2,64
16963-3,35
16963-4,67
16963-5,53
16963-6,88
16964-1,94
16964-2,43
16964-3,54
16964-4,23
16964-5,35
16965-1,75
16965-2,5
16965-3,59
16965-4,97
16966-1,78
16966-2,79
16966-3,39
16966-4,22
16967-1,88
16967-2,78
16967-3,44
16967-4,81
16967-5,75
16967-6,69
16967-7,74
16967-8,61
16967-9,36
16967-10,82
16968-1,9
16968-2,87
16968-3,11
16968-4,49
16968-5,78
16968-6,53
16968-7,2
16968-8,21
16968-9,45
16968-10,3
16969-1,58
16969-2,89
16969-3,100
16969-4,68
16969-5,29
16969-6,99
16969-7,30
16969-8,1
16970-1,9
16971-1,24
16971-2,64
16972-1,72
16972-2,2
16972-3,49
16972-4,1
16972-5,81
16972-6,41
16972-7,27
16972-8,28
16972-9,29
16972-10,69
16973-1,16
16973-2,8
16973-3,35
16973-4,88
16973-5,100
16974-1,86
16974-2,52
16974-3,64
16975-1,25
16975-2,12
16975-3,99
16975-4,55
16976-1,10
16976-2,99
16976-3,87
16976-4,30
16976-5,27
16976-6,73
16976-7,43
16977-1,88
16977-2,26
16977-3,84
16977-4,76
16977-5,55
16978-1,21
16978-2,53
16978-3,76
16978-4,18
16978-5,42
16978-6,99
16978-7,74
16979-1,43
16979-2,14
16979-3,61
16979-4,47
16979-5,73
16979-6,48
16979-7,69
16980-1,26
16980-2,30
16980-3,33
16980-4,89
16980-5,12
16980-6,90
16980-7,79
16980-8,92
16980-9,37
16981-1,2
16981-2,50
16981-3,40
16981-4,98
16981-5,86
16982-1,98
16982-2,23
16982-3,88
16983-1,8
16983-2,65
16983-3,23
16983-4,83
16983-5,68
16984-1,35
16984-2,53
16984-3,37
16984-4,51
16984-5,38
16984-6,60
16985-1,44
16985-2,10
16985-3,95
16985-4,12
16985-5,63
16985-6,32
16985-7,26
16986-1,5
16986-2,17
16986-3,10
16986-4,38
16986-5,33
16987-1,82
16987-2,35
16987-3,61
16987-4,14
16987-5,13
16988-1,31
16988-2,23
16988-3,75
16988-4,92
16988-5,39
16988-6,26
16988-7,52
16988-8,9
16988-9,54
16988-10,32
16989-1,89
16989-2,44
16989-3,5
16989-4,23
16990-1,91
16990-2,42
16990-3,27
16990-4,85
16991-1,90
16991-2,47
16991-3,74
16991-4,46
16991-5,55
16992-1,69
16992-2,36
16992-3,64
16992-4,47
16992-5,18
16992-6,82
16992-7,88
16992-8,52
16992-9,30
16993-1,25
16993-2,13
16994-1,69
16994-2,61
16994-3,95
16994-4,54
16994-5,84
16994-6,100
16994-7,33
16995-1,90
16995-2,77
16995-3,76
16995-4,34
16995-5,31
16995-6,26
16995-7,32
16995-8,81
16995-9,27
16996-1,74
16996-2,37
16996-3,23
16996-4,15
16996-5,69
16996-6,39
16996-7,89
16996-8,11
16996-9,49
16997-1,6
16997-2,15
16997-3,56
16997-4,80
16997-5,8
16997-6,73
16998-1,15
16998-2,41
16998-3,9
16998-4,3
16999-1,48
16999-2,66
17000-1,66
17000-2,71
17001-1,22
17001-2,100
17002-1,14
17002-2,79
17002-3,71
17002-4,26
17002-5,27
17003-1,52
17003-2,42
17003-3,19
17003-4,86
17004-1,44
17004-2,95
17004-3,20
17004-4,72
17004-5,12
17004-6,33
17005-1,28
17005-2,10
17005-3,88
17006-1,1
17006-2,4
17006-3,5
17006-4,50
17006-5,43
17006-6,13
17006-7,29
17006-8,45
17006-9,89
17006-10,64
17007-1,32
17007-2,62
17007-3,6
17007-4,23
17007-5,69
17007-6,57
17007-7,98
17007-8,37
17007-9,15
17007-10,75
17008-1,90
17008-2,6
17009-1,86
17009-2,76
17009-3,6
17009-4,87
17009-5,100
17009-6,29
17009-7,74
17009-8,79
17009-9,36
17009-10,34
17010-1,48
17010-2,85
17010-3,33
17010-4,73
17010-5,86
17010-6,61
17010-7,100
17010-8,54
17011-1,85
17011-2,78
17011-3,17
17011-4,63
17011-5,40
17011-6,88
17011-7,39
17011-8,24
17012-1,86
17012-2,83
17013-1,31
17013-2,5
17013-3,40
17013-4,49
17013-5,47
17013-6,82
17013-7,63
17014-1,38
17014-2,44
17014-3,34
17014-4,82
17014-5,88
17014-6,8
17014-7,13
17015-1,8
17015-2,95
17015-3,21
17015-4,77
17016-1,21
17016-2,33
17016-3,28
17016-4,47
17017-1,68
17017-2,21
17017-3,20
17018-1,40
17018-2,37
17018-3,53
17018-4,98
17018-5,84
17019-1,61
17019-2,75
17019-3,58
17019-4,34
17019-5,62
17019-6,98
17019-7,54
17019-8,97
17019-9,89
17019-10,48
17020-1,6
17020-2,45
17020-3,56
17020-4,4
17020-5,75
17020-6,85
17020-7,76
17020-8,19
17020-9,55
17021-1,96
17021-2,55
17021-3,7
17021-4,87
17021-5,9
17021-6,97
17022-1,10
17022-2,62
17022-3,63
17022-4,52
17022-5,58
17022-6,91
17022-7,82
17022-8,48
17022-9,74
17022-10,88
17023-1,21
17023-2,74
17023-3,20
17023-4,10
17023-5,13
17023-6,76
17023-7,87
17024-1,3
17024-2,59
17025-1,81
17026-1,97
17026-2,70
17026-3,90
17026-4,28
17026-5,10
17026-6,61
17026-7,6
17027-1,82
17027-2,21
17027-3,29
17028-1,47
17028-2,4
17028-3,35
17028-4,38
17028-5,8
17028-6,20
17029-1,88
17029-2,69
17029-3,36
17029-4,48
17029-5,4
17029-6,50
17029-7,64
17029-8,5
17030-1,70
17030-2,45
17030-3,86
17030-4,26
17030-5,15
17031-1,60
17031-2,1
17031-3,38
17031-4,31
17031-5,28
17031-6,84
17031-7,34
17031-8,98
17032-1,83
17032-2,32
17032-3,21
17033-1,35
17033-2,39
17033-3,6
17033-4,86
17033-5,78
17033-6,40
17034-1,52
17034-2,70
17034-3,38
17034-4,44
17034-5,94
17034-6,12
17035-1,84
17035-2,11
17035-3,32
17035-4,89
17035-5,99
17035-6,94
17035-7,12
17036-1,92
17036-2,71
17037-1,99
17037-2,90
17037-3,100
17037-4,69
17037-5,72
17038-1,9
17038-2,85
17038-3,36
17038-4,49
17038-5,48
17038-6,53
17038-7,67
17038-8,23
17038-9,20
17038-10,91
17039-1,65
17039-2,51
17039-3,98
17039-4,28
17039-5,84
17039-6,99
17039-7,12
17039-8,72
17040-1,71
17040-2,92
17040-3,45
17040-4,42
17040-5,73
17040-6,8
17040-7,97
17041-1,27
17042-1,72
17042-2,33
17042-3,89
17042-4,49
17042-5,19
17042-6,92
17042-7,84
17043-1,71
17043-2,35
17044-1,46
17044-2,20
17044-3,42
17044-4,92
17044-5,39
17044-6,21
17044-7,54
17045-1,62
17045-2,49
17046-1,78
17047-1,7
17048-1,42
17048-2,9
17048-3,69
17048-4,14
17049-1,39
17049-2,72
17049-3,41
17049-4,35
17049-5,12
17049-6,50
17049-7,75
17049-8,44
17049-9,59
17049-10,97
17050-1,62
